customer_id,Total_purchases
30178,80383.33000000002
27890,80380.45
24741,80377.26999999999
492,80374.82
49852,80374.6
9961,80374.19000000002
91112,80371.81
48806,80366.20000000001
42305,80361.88
54414,80361.81999999999
41845,80360.78999999998
77708,80359.53
32351,80356.68
49332,80352.86
73912,80345.13
8486,80344.95000000001
63367,80342.36000000002
46796,80340.97
31828,80333.06000000001
1206,80332.31
2299,80330.99000000002
55477,80328.10999999999
47782,80326.27
37703,80323.92
21467,80318.32
27908,80318.1
69881,80317.57
45727,80317.38
80516,80317.07
14922,80316.66
36901,80316.18
78206,80314.04999999999
8100,80313.55
28054,80312.78000000001
98692,80308.73999999999
57255,80307.68000000001
91145,80307.64
25848,80307.44
91459,80306.45000000001
84904,80305.01
95507,80301.60999999999
6725,80300.75000000001
43162,80300.73999999999
26303,80299.12
81381,80298.20999999999
65533,80290.29000000001
25206,80289.43
40566,80288.06
46878,80286.53
78340,80283.98999999999
15638,80279.9
24260,80279.17000000001
14281,80276.67
47136,80274.98000000001
42796,80272.97
85832,80272.55000000002
45450,80271.06999999999
80614,80270.38
9116,80267.51999999999
49508,80266.60999999999
37829,80261.52
3611,80261.33
15683,80259.74000000002
61705,80258.09000000001
71095,80253.97
73618,80253.54000000001
75908,80247.51999999999
68974,80247.04
24537,80246.82999999999
47948,80246.79000000001
94880,80246.32999999999
67342,80242.67
85582,80242.45999999999
62256,80241.09
16138,80237.88
86724,80236.80999999998
30836,80235.9
15826,80231.47
77501,80229.48000000001
58768,80229.44
17170,80229.23999999999
87511,80228.85
76153,80224.61
30396,80223.34
25812,80221.30000000002
74708,80218.28
33384,80217.65
80353,80214.54
40501,80214.54
66772,80212.07
34619,80209.12000000001
98340,80208.4
4285,80206.14
7384,80204.92000000001
70188,80203.37
34592,80203.24
8743,80199.83
31797,80197.94
1854,80197.76
68312,80194.86999999998
76725,80194.11000000002
61158,80188.64000000001
55109,80187.88000000002
17785,80187.31
40628,80186.15
55368,80186.09
54974,80185.62999999998
70239,80184.35
8719,80183.57
71728,80183.11000000002
51192,80183.07999999999
85367,80182.42
93502,80180.57
73164,80179.85999999999
1959,80177.73000000001
68396,80177.54000000001
47834,80177.51999999999
10945,80177.14
74949,80176.82999999999
52939,80176.20000000001
52009,80175.0
88983,80174.99
633,80174.25
31458,80174.04000000001
89956,80173.99
76189,80173.99
82537,80172.9
76433,80171.24
24523,80167.09
20338,80165.59
63154,80164.81999999998
77443,80163.75
58881,80163.70000000001
6227,80163.6
86313,80162.53
13110,80161.65
94523,80159.76999999999
61155,80159.16
54398,80158.26
46097,80155.66
86956,80153.82
45908,80151.74
61421,80148.89
36477,80147.82
24904,80146.88
92539,80145.3
10096,80144.88
51794,80143.78
23934,80142.38
50081,80141.91
52283,80140.99
38816,80139.71
47055,80139.20999999999
42818,80134.99000000002
37218,80134.82
33547,80133.89
40605,80132.64000000001
11705,80130.97999999998
58721,80130.56
7680,80127.73999999999
46769,80126.45999999999
36755,80126.21
19182,80124.82
54533,80123.27
30341,80119.87000000001
38864,80119.19
27699,80119.18000000001
82956,80118.11
3322,80117.63000000003
98451,80116.94
97769,80116.59999999999
22583,80113.31999999999
12415,80112.13
61607,80110.81000000001
62748,80109.96
11209,80109.23000000001
73937,80105.41
91885,80101.85999999999
45241,80101.18000000001
98186,80095.27
79061,80090.41000000002
14166,80089.74000000002
38128,80089.41
17343,80088.94999999998
99824,80086.69
55776,80086.21
73956,80083.26999999999
10472,80081.80000000002
83074,80081.7
86168,80081.15
1403,80080.38
94744,80078.86000000002
82590,80072.82999999999
21204,80071.82
96224,80071.68
83019,80066.19999999998
6084,80065.1
5013,80064.45
8786,80064.19
80166,80057.23000000001
60173,80055.48999999999
63834,80054.91
3558,80051.18
46788,80050.95
96114,80049.84999999998
8062,80048.72
80058,80048.42
13672,80046.33000000002
75643,80045.77
71357,80045.13
67824,80043.80000000002
72725,80041.85
85856,80040.96000000002
73724,80040.26000000001
98167,80038.70999999999
52162,80037.45999999999
96637,80037.39
86531,80037.21
73615,80034.34
12352,80029.07
46563,80024.92
82731,80023.75999999998
90495,80022.36
51661,80022.26
44330,80021.92
99492,80021.87
75362,80021.75
79792,80021.13
62447,80016.08
35846,80015.04000000001
80132,80009.04000000001
77219,80007.36
92688,80005.43000000001
27330,80004.97
24808,80003.17999999998
16566,80002.51000000001
81758,80002.39000000001
25729,80001.1
17779,80001.08
15484,79999.94
46042,79999.06999999999
3659,79997.42
11777,79997.14000000001
1058,79995.47
34397,79995.41
43843,79990.32999999999
45480,79990.03
60668,79989.81999999999
91826,79988.51
15246,79987.55
57662,79983.35
10512,79982.22
46791,79980.63999999998
11506,79977.51
29676,79973.13
391,79969.59
56552,79966.19
48812,79963.42000000001
7471,79963.36
54490,79962.39
4207,79959.13
42333,79959.03
98768,79957.04000000001
4992,79955.80999999998
90762,79954.07
30203,79953.01
34861,79952.65000000002
80938,79947.35
8602,79947.11
35784,79944.51000000001
65053,79944.19999999998
99472,79943.70000000001
65271,79943.31999999999
83252,79940.31
47878,79940.09000000001
28390,79938.41
70806,79937.91
32780,79935.93000000001
38525,79931.59
55325,79931.12999999999
50084,79927.20000000001
32059,79926.81
59895,79926.70999999999
40589,79926.51999999999
43050,79926.15999999999
35835,79925.15000000001
80859,79923.80000000002
63934,79923.73999999999
39474,79923.56000000001
99750,79923.50000000001
16952,79921.39000000001
67507,79918.07
34171,79916.73000000001
74980,79916.70999999999
73948,79911.43
56021,79910.79
4921,79909.88999999998
1176,79907.02000000002
87122,79906.98000000001
65300,79906.73999999999
21320,79900.89000000001
71477,79896.11
7577,79894.93
20766,79892.7
2229,79892.17
98032,79890.36
75620,79889.97999999998
49985,79888.95000000001
23389,79884.67
37216,79883.29999999999
36874,79882.45999999999
24963,79880.5
66855,79875.23999999999
40137,79875.06
13519,79870.65999999999
53073,79869.65
47796,79866.93000000001
35190,79866.36
85020,79865.75999999998
92167,79865.65000000001
73850,79865.58000000002
28656,79861.62
36983,79861.18
49761,79860.81999999999
28861,79860.19
28256,79859.16
67234,79858.37000000001
17605,79857.23000000001
85464,79856.6
79985,79853.04000000001
26087,79851.43
17164,79851.14999999998
71530,79849.04999999997
17054,79848.73
58862,79847.59000000003
73472,79846.94
22414,79845.04000000001
53748,79844.45000000001
19967,79843.41999999998
329,79841.27
79428,79840.88
81889,79840.83000000002
46531,79840.79000000001
50917,79838.0
42696,79837.93
36241,79837.24
62586,79837.01000000001
18644,79834.27
86253,79831.65
29077,79826.57
32481,79822.95999999999
25405,79822.79000000001
53371,79822.7
30280,79821.9
96178,79820.30000000002
38035,79816.77
50285,79816.58000000002
7049,79813.15999999999
26414,79810.75
63399,79810.25
35242,79809.9
14318,79807.19
41816,79806.50000000001
83012,79806.31
22723,79805.47
94382,79805.23999999999
86906,79805.10999999999
1745,79805.09999999999
5236,79803.99
24138,79803.12999999998
96873,79801.91
19780,79801.03
69872,79800.98
83317,79800.29999999999
30818,79798.17
67786,79795.04999999999
37762,79791.69
5291,79790.34999999999
50521,79789.65000000001
20344,79788.05000000002
88142,79787.46999999999
30766,79784.04999999999
27971,79783.37
375,79783.36
57876,79781.91
86825,79781.08
65770,79780.29999999999
86783,79776.77
2980,79776.07
57700,79775.37
49643,79774.71
71074,79773.86
56682,79773.33000000002
6672,79773.02
75880,79772.45999999999
53099,79771.53
52538,79770.00999999998
57298,79768.35
91782,79767.68000000002
14132,79765.47
43681,79765.25
18226,79764.95
53576,79762.83
14831,79762.28
1097,79757.75999999998
13834,79757.21999999999
82625,79755.25
52141,79754.95
54226,79748.05000000002
73504,79742.99000000002
72822,79740.42
72060,79740.08
73764,79737.44
51997,79737.07
4167,79734.62999999999
49588,79733.45000000001
82545,79733.25
81583,79730.91
88428,79729.58
98304,79728.65000000001
62606,79728.03
36849,79727.51
40495,79727.33
57614,79724.82
99467,79724.67999999998
62653,79722.75
68443,79721.62999999999
75929,79720.91
34678,79719.96
63255,79719.29999999999
94259,79718.53
81638,79718.33
8889,79715.86000000002
32599,79714.93000000001
32882,79706.65
95256,79705.57999999999
99849,79705.12
67989,79701.85
75619,79701.18999999999
32988,79699.84000000001
77892,79698.6
90363,79696.58
98812,79695.95999999999
20610,79693.13
69076,79690.56
42460,79689.77000000002
39859,79689.61000000002
75948,79688.92
6211,79687.96999999997
4623,79687.96000000002
50773,79687.42
74803,79684.39
82332,79682.84
75745,79682.43000000001
80657,79682.38999999998
5992,79681.93999999999
77392,79680.65
53591,79679.96999999999
60005,79678.73999999999
95409,79676.73000000001
1664,79675.5
62858,79675.10999999999
99680,79674.62000000001
98531,79673.92000000001
23648,79673.35
97468,79672.98999999999
34627,79668.71000000002
46685,79666.06
36294,79665.87000000001
51979,79660.87999999999
30906,79654.84
41534,79649.91
75709,79648.73000000001
32293,79648.44
54810,79647.42000000001
42321,79647.22
50607,79647.2
15355,79647.17000000001
3363,79644.58000000002
15207,79642.98999999999
38076,79641.42
97074,79640.98000000001
59476,79637.67
64289,79637.63
18989,79636.91
32380,79635.94
87802,79635.62
98026,79634.36000000002
43690,79633.54999999999
50598,79633.19000000002
61626,79632.59999999999
99828,79630.48
94958,79629.19999999998
24229,79628.66
86092,79627.94999999998
11516,79623.73000000001
47626,79621.98000000001
22610,79621.35
92095,79619.29000000001
5041,79617.2
69866,79616.88
73085,79613.10999999999
62274,79608.85
33931,79607.67
53462,79606.92
28018,79605.5
99563,79603.8
17468,79600.45
82675,79600.22
68004,79600.12999999999
84089,79597.30000000002
85837,79596.64000000001
54221,79595.26000000001
37271,79593.91999999998
46828,79593.43000000002
82466,79593.37000000001
32001,79591.13
76685,79590.98999999999
83259,79589.26999999999
85338,79587.43
4545,79587.17
15341,79581.79999999999
25209,79580.70000000001
36021,79579.37
34527,79575.84
85323,79574.1
64499,79570.79000000001
22193,79567.45999999999
23016,79566.36000000002
64359,79563.51000000001
12956,79562.35
3500,79561.69999999998
28633,79560.31
16479,79559.98999999999
28033,79559.48999999999
50239,79557.34000000001
47118,79556.79999999999
67172,79553.59
61363,79553.48000000001
8515,79550.92000000001
50066,79550.11
4119,79547.12999999999
7116,79545.54999999999
71069,79544.49999999999
71238,79542.14
36499,79541.98999999999
11482,79541.45999999999
4505,79540.64999999998
39531,79537.27
91130,79537.24
65898,79534.36
3610,79532.66999999998
71130,79532.32
97058,79529.57999999999
19850,79528.67
87160,79526.01000000001
40312,79523.79999999999
14590,79523.03
25111,79522.79000000001
69732,79520.22000000002
48186,79518.58000000002
94672,79515.44
57958,79513.25
4280,79513.10999999999
80552,79512.82999999999
45340,79510.72
78986,79510.15999999999
62167,79507.8
64823,79504.81
7818,79504.54000000001
3405,79502.81999999999
46703,79502.35999999999
21223,79502.06
75013,79501.88
9509,79500.67
53946,79500.01000000001
69639,79498.51
17849,79498.03
29338,79495.93
75021,79495.9
23144,79494.98
19984,79491.15
65288,79489.59
117,79487.87000000001
96190,79487.73999999999
81053,79485.25
79460,79481.79000000001
76261,79481.4
30258,79480.59999999999
38632,79478.45999999999
43692,79478.23000000001
68475,79477.27
58600,79475.15
79736,79475.06
21480,79474.29
15766,79473.04000000001
49976,79471.45999999999
10273,79471.25
92199,79471.18
61233,79470.43000000001
61021,79468.52
23927,79467.11000000002
88320,79465.06
10435,79464.68
19736,79461.22
97902,79459.90000000001
33227,79459.15
32718,79458.8
70652,79458.26000000001
15430,79455.87
24504,79455.66
57655,79453.92000000001
17571,79453.78
67738,79451.97
73162,79451.94
85299,79450.74000000002
12873,79447.3
19938,79447.19
31102,79447.10999999999
62970,79445.41
98805,79444.65999999999
31606,79440.2
78039,79440.10999999999
89369,79439.82999999999
99904,79438.71
16840,79437.85999999999
59350,79436.9
71858,79432.96
80174,79431.85
7922,79430.23
32224,79428.32999999999
44645,79427.97
83026,79427.66
85697,79427.18
82267,79420.2
13772,79415.97
68054,79414.27
86101,79413.18
82037,79411.94
91051,79411.27
19398,79410.31
79894,79406.19
72393,79406.02
22955,79402.82999999999
59707,79400.16999999998
12395,79399.17000000001
70469,79394.09000000001
82874,79393.80000000002
81574,79392.19999999998
39499,79390.26000000001
95753,79389.52
16789,79389.35999999999
81980,79386.04999999999
78231,79385.20999999999
7403,79384.38
64578,79382.58999999998
70148,79382.46999999999
62253,79380.47999999998
18083,79378.59
28052,79377.34
49430,79376.41
11831,79374.31
89226,79373.94000000002
19006,79373.45999999999
83865,79372.18000000001
88206,79368.22
2192,79367.98
64926,79363.18000000001
65641,79360.23999999999
17692,79357.94000000002
72590,79356.04
50107,79355.92000000001
88887,79344.2
16064,79343.59
29221,79343.37
19301,79341.92000000001
821,79339.11
32039,79337.6
49041,79336.76
9042,79336.19
89383,79336.08
58667,79335.79999999999
72850,79332.07
9916,79331.81999999998
51746,79328.94
36877,79328.65
24674,79326.35
96127,79325.50000000001
37289,79324.23
92360,79323.01999999999
8384,79321.93
53321,79321.69
80551,79319.96999999999
85536,79319.83999999998
55184,79319.35
55999,79319.03
46985,79318.97
32644,79318.84999999998
90592,79317.90999999999
88695,79317.87000000001
63137,79315.85
29451,79315.59999999999
78607,79312.51000000001
56476,79312.41999999998
46308,79311.68000000001
76981,79310.97
15949,79306.70999999999
18039,79306.35999999999
92262,79305.58
25420,79305.33999999998
3329,79304.78999999998
23119,79303.63
18411,79303.44
70066,79302.35999999999
18628,79296.37000000001
79116,79295.72
90030,79294.65
44589,79294.07
92609,79294.01
48612,79293.23000000001
80892,79292.81999999999
23615,79290.03
35351,79285.68
2587,79285.56000000001
545,79285.45
30439,79283.93
3127,79280.26000000001
71087,79277.99
60879,79277.54000000001
32187,79276.15000000001
55079,79275.77
62733,79274.05999999998
64407,79273.45999999999
71490,79272.94
2157,79270.73999999999
79791,79270.39
36470,79266.24
99021,79266.22
17205,79265.45
15396,79265.13
62713,79261.95999999999
42459,79261.70000000001
60783,79258.93000000001
29708,79258.30999999998
73288,79256.58000000002
14296,79256.44
6838,79254.60999999999
13815,79253.42
36280,79251.25
67415,79250.3
59225,79249.74
28509,79248.78
46977,79248.69
10946,79248.56
32747,79247.66999999998
32987,79247.15000000001
87141,79245.45999999999
89893,79242.2
20360,79240.9
10813,79238.33
69171,79236.65
2327,79233.03
91713,79232.98
50273,79232.73
84508,79231.15
90946,79228.15999999999
18576,79227.68
63347,79225.07
420,79224.81999999999
90529,79224.65
28714,79223.73
64463,79223.38
15483,79220.26999999999
55374,79217.29999999999
57472,79215.76
65864,79215.26000000001
17409,79214.68000000001
38720,79212.9
2606,79212.33
17606,79211.44
47200,79210.18000000001
8412,79209.68
93305,79209.01
57766,79208.06000000001
47833,79205.26999999999
67346,79204.02000000002
34796,79203.53
39390,79202.36000000002
29668,79201.48999999999
76541,79200.92000000001
91093,79199.72
52778,79199.2
600,79199.06000000003
33385,79198.5
29980,79192.56
42622,79189.06999999999
18436,79187.58
1119,79186.11
30250,79185.9
36968,79185.33
91748,79185.04
42730,79184.83
74952,79184.56
84253,79184.53
82519,79184.48999999999
94278,79178.40999999999
3745,79178.0
50551,79176.76
86593,79175.49
53535,79173.73
12299,79173.45
17883,79172.71
72874,79169.15999999999
5965,79167.95999999999
37362,79167.63999999998
3098,79166.58
39968,79166.24
84096,79163.37
1818,79163.16
41393,79161.91999999998
99673,79159.77999999998
68762,79157.74
40363,79156.11
73194,79155.88
546,79151.13
8833,79149.26999999999
53370,79148.73999999999
4861,79148.35
63134,79147.66000000002
7513,79144.82999999999
83844,79142.01999999999
14627,79141.42000000001
9443,79141.32000000002
20785,79140.59
17065,79138.39000000001
37831,79137.62
11958,79136.67000000001
27324,79135.67
91390,79134.5
47607,79134.28
71150,79133.95999999999
21660,79132.54999999999
38691,79132.48999999999
49961,79130.40000000001
54946,79129.5
91990,79128.98000000001
74182,79127.75
11333,79123.08
63629,79121.79000000001
87265,79120.45999999999
5594,79120.34000000001
50780,79119.73
27972,79119.07
57866,79116.06
30037,79115.19
57521,79112.04999999999
31143,79111.59
78478,79110.94
78465,79110.92
80873,79109.48
64507,79109.06999999998
55190,79108.98999999999
24327,79107.88
75907,79107.48000000001
17625,79106.39000000001
43946,79103.54000000001
534,79103.0
29728,79100.63999999998
44142,79097.01999999999
96431,79096.81
12034,79095.27
27546,79094.23999999999
97601,79089.40999999999
84320,79087.31
36903,79087.23999999999
82754,79086.48
85042,79084.34
20870,79083.33999999998
46940,79083.28
43926,79082.12
43379,79081.84
72338,79080.07999999999
99055,79077.5
39758,79074.11
39659,79073.40000000002
36227,79072.92
53712,79070.76000000001
70782,79066.04999999999
96257,79063.87
38380,79062.27
34409,79056.34
10812,79055.06
20942,79054.49
90947,79053.73999999999
96398,79053.65
49449,79052.29999999999
88764,79051.57
87417,79051.51
25265,79050.68000000002
32892,79049.94
86541,79045.29999999999
19380,79044.68
49589,79043.24
93319,79043.19
59809,79041.47
92816,79040.9
23355,79040.68
45646,79040.65
59794,79037.81
16099,79036.95
29059,79036.45999999999
59779,79035.78
21658,79035.07
35441,79032.96999999999
53884,79032.05
38164,79031.88999999998
37719,79031.58000000002
85300,79031.25
87241,79029.88
6032,79025.03
39109,79024.99000000002
79690,79024.49999999999
7351,79023.85
58476,79020.61000000002
38392,79019.57
40925,79019.06
23928,79018.32
84273,79018.26999999999
17112,79014.65
9339,79013.73000000001
86695,79012.25
72212,79011.53
75267,79010.98000000001
6891,79010.96
32366,79007.56000000001
12407,79007.11
32650,79006.42000000001
66482,79006.22
95181,79005.71999999999
95160,79003.71
93982,79003.26000000001
20883,79002.56
93574,79002.48
49910,79001.98
95486,79000.34999999999
94139,78997.89000000001
40724,78997.70999999999
19363,78997.10999999999
72280,78997.06
453,78996.15
51484,78994.54
92184,78993.03
81700,78990.89
50704,78989.86000000002
17801,78989.17
40674,78988.2
70160,78987.94
89513,78986.42000000001
91313,78986.31999999999
75313,78986.3
98108,78986.28
89797,78986.16
70537,78985.51999999999
57985,78984.75
77649,78983.84
95420,78976.54000000001
43084,78973.34
74297,78971.56
29898,78971.32
7701,78970.81
39604,78961.48
46580,78961.08
73627,78960.92000000001
36731,78960.1
56411,78957.95
15444,78957.72
59701,78957.29999999999
35622,78954.84
51014,78951.89000000001
77646,78950.35999999999
71447,78943.64000000001
57790,78937.62
98835,78937.51000000001
78752,78937.01000000001
59129,78935.92
41196,78935.7
91832,78935.47999999998
72204,78934.9
24560,78934.57
5315,78934.07
84099,78931.96
86909,78930.41
91073,78929.29999999999
84266,78928.65000000002
70265,78926.14000000001
82098,78923.73000000001
68867,78923.27999999998
49142,78922.23000000001
68970,78921.06000000001
72119,78920.34
71607,78919.98999999999
37744,78919.22
84364,78918.32
53442,78918.17000000001
15432,78918.05000000002
95576,78916.94
89739,78916.58
24176,78914.47
56852,78910.54
15283,78910.45999999999
18466,78908.75
13317,78907.61000000002
78582,78906.82999999999
30067,78905.2
64334,78905.0
9058,78903.89
48064,78903.03
10875,78899.89999999998
47962,78897.02000000002
16335,78896.82
50835,78896.75
39801,78896.45
11050,78895.99000000002
99287,78894.34
62261,78893.83
50105,78892.70999999999
59178,78890.6
95405,78886.34
95266,78884.13
67170,78881.34
89738,78880.8
82029,78880.75
9424,78879.11
66653,78877.40000000001
792,78876.37
66442,78868.04
71046,78866.84999999999
39152,78866.12
20071,78865.07
71618,78864.29
982,78862.58000000002
74642,78858.64000000001
97311,78858.45999999999
94843,78858.25
57830,78851.06
82745,78849.77
735,78849.31
90794,78848.43000000001
17435,78847.9
88789,78847.83000000002
19702,78847.35999999997
77084,78847.20999999999
38253,78846.71000000002
13299,78843.13999999998
30391,78841.43000000002
22930,78840.39
94884,78840.04999999999
18169,78836.25
46946,78833.62
52988,78832.53999999998
99059,78830.65999999999
5823,78830.29999999999
33049,78828.14
69746,78827.57
37860,78822.9
35,78821.93999999999
35384,78820.56
74826,78816.09
78342,78815.31
17108,78813.55
35194,78813.31
22330,78812.09999999998
85723,78811.95999999999
61216,78811.77000000002
86400,78806.84999999999
54209,78806.18
47475,78805.59
57364,78803.68
13269,78803.67
35589,78802.59
80952,78801.31000000001
59402,78799.54999999999
3399,78796.25000000001
81595,78793.99
54354,78792.87
13289,78792.44
94279,78792.44
62872,78787.44
37084,78785.73999999999
92535,78781.52
94836,78780.97
83790,78780.37999999998
76745,78780.28
78400,78780.09
76127,78778.69999999998
90402,78777.82
22315,78774.12
66977,78773.28
27398,78772.22
72663,78770.98000000001
85054,78770.81
57396,78769.10999999999
66041,78766.22
6382,78761.08
27826,78760.79
88264,78756.73999999999
1059,78756.38
47666,78754.9
89830,78754.55000000002
13751,78754.33000000002
78865,78753.93000000001
67948,78753.82
82442,78753.8
73083,78749.48000000001
37853,78746.66
88172,78744.11000000002
32118,78741.45999999999
98397,78739.76000000001
33840,78739.68
86645,78739.08
33144,78738.22
18567,78737.76000000001
77521,78736.94
49695,78735.53
61489,78735.32
2406,78735.08
32499,78734.7
63133,78734.69
59534,78734.26000000001
64812,78732.60999999999
56015,78731.64000000001
2742,78731.06999999999
37392,78731.0
93289,78730.51000000001
34975,78730.46
1245,78729.07
73205,78722.82
29525,78721.08000000002
65838,78720.98000000001
39800,78720.53
58021,78719.42000000001
8703,78716.39
60511,78715.59
20919,78715.42000000001
72529,78714.93
31137,78714.88
57678,78713.54
91027,78712.93
40080,78712.54000000001
22558,78709.53
79662,78709.42000000001
68503,78708.67
92695,78707.55
12977,78703.69
84989,78703.18
23545,78701.84
90107,78700.89000000001
88002,78699.78
80142,78698.72000000002
81111,78694.49999999997
36358,78694.1
2851,78693.44
38637,78692.36
58392,78692.26
16660,78691.65000000001
19331,78691.43
55255,78691.13
74024,78690.23999999999
69906,78688.90999999999
54261,78688.89000000001
84135,78688.65
27124,78684.32999999999
51063,78682.70999999999
2043,78679.51000000001
22025,78675.97999999998
31591,78673.29000000001
26655,78673.14
39323,78671.15999999999
9532,78670.10999999999
10991,78669.31
49637,78668.36
97221,78664.81
99777,78664.74
30407,78662.89000000001
99363,78661.95
18480,78659.69
81942,78655.75
48643,78655.48999999999
53791,78654.22
35959,78654.02
52090,78653.64
16388,78653.59
65487,78651.06
66769,78650.32999999999
16434,78648.66
48868,78646.99
88619,78644.72000000002
71197,78642.96000000002
45808,78642.37
35550,78639.62
62165,78639.01
99519,78638.60999999999
58794,78637.23999999999
11140,78636.73
6963,78636.31
92559,78636.29999999999
7848,78635.59
81761,78635.23
11463,78635.19
38666,78635.04000000001
35452,78630.89000000001
17628,78629.96999999999
47818,78629.18000000001
85375,78628.82
59432,78628.81
19446,78628.01999999999
49749,78627.49
35030,78626.8
67701,78626.31
28423,78625.83
32589,78625.20999999999
39204,78625.10999999999
22225,78624.82999999999
5741,78622.16
94803,78620.81999999999
81901,78618.94
39406,78617.43
88724,78616.45
55778,78616.16
92981,78615.54999999999
50895,78613.84
27052,78609.07999999999
89982,78608.84999999999
36602,78607.63
20855,78605.69
12180,78603.06
27697,78602.15
79794,78601.48
58925,78596.37
32485,78591.79000000001
26096,78588.87
49404,78588.6
62807,78586.99000000002
27914,78584.85
23291,78584.76000000001
20871,78584.64000000001
82927,78583.79
84766,78581.68000000002
63033,78580.9
85879,78579.1
46785,78566.9
64015,78566.51999999999
67965,78564.22
50472,78562.68
25438,78562.25
18973,78560.34
44033,78558.93
87535,78558.44000000002
91755,78556.6
10543,78553.39000000001
47583,78552.97
70405,78552.23
25314,78550.32
33447,78547.64000000001
16392,78541.51000000001
10784,78541.0
61280,78540.60999999999
21077,78540.23000000001
49366,78540.20999999999
1355,78539.76000000001
45370,78539.60999999999
91369,78538.76000000001
72800,78538.76000000001
74935,78538.5
86060,78537.78999999998
1894,78536.35
44385,78535.91
31040,78535.39
62340,78535.27
12095,78534.96
49711,78534.43000000001
58104,78534.19
62775,78531.81
88399,78531.51
62149,78530.84999999999
89428,78530.37999999998
60863,78529.31999999998
42539,78529.06
31321,78527.85999999999
41560,78527.11
44948,78525.79999999999
34209,78525.58
8136,78525.29000000001
27087,78522.87
46972,78521.75
17268,78521.72
1588,78518.51000000001
49341,78518.35
9979,78516.93000000001
25414,78516.25
89732,78515.93
12260,78514.52999999998
5282,78510.38000000002
380,78509.84999999999
78876,78509.44
5229,78507.69
30765,78505.9
4599,78505.07
43479,78503.88
60656,78503.62999999999
22635,78502.84
13380,78496.5
16774,78494.44
75167,78494.23000000001
8064,78493.34
45931,78493.02000000002
91138,78492.23000000001
77404,78490.45999999999
64537,78489.73000000001
10534,78487.42000000001
25795,78487.39
52485,78487.14000000001
96154,78486.95
90306,78486.88
5293,78483.27
47800,78482.27
82841,78482.09999999999
87715,78481.70999999999
3422,78479.43
98828,78478.76999999999
63486,78477.45
37474,78475.34
16675,78475.29
73659,78475.06
14746,78474.69
3091,78473.57000000002
79384,78473.47
62129,78473.31
83762,78472.79999999999
81145,78470.87
36115,78470.34
69552,78469.26000000001
31922,78469.22
39921,78469.0
57926,78467.56
67090,78467.43000000002
24766,78465.03
57731,78461.79
20909,78461.65000000002
65825,78461.56
98203,78460.40000000001
9949,78459.09
29047,78455.20999999999
45547,78454.52
14409,78451.28000000001
27009,78450.65000000002
92786,78449.65
25298,78448.12000000001
68138,78445.38
23877,78444.94
26970,78443.94
74775,78441.01000000001
90555,78438.39
24891,78435.94999999998
97900,78434.57
90109,78433.41
95133,78432.0
17617,78431.43
5410,78431.15000000001
1343,78430.67000000001
56856,78430.29
4484,78430.22
26948,78428.39
12337,78426.53
68556,78424.84999999999
17323,78422.73000000001
95986,78421.59000000001
35893,78420.79000000001
54068,78419.31
38930,78416.15999999999
86142,78414.37
3373,78411.97
265,78411.96
37348,78411.66
4246,78411.43000000001
48042,78411.4
51636,78409.76000000001
33747,78409.70999999999
12655,78408.3
91238,78407.33
97363,78406.95000000001
53533,78406.74999999999
3983,78405.21999999999
48376,78404.31000000001
34505,78403.61
5862,78403.1
88025,78403.02999999998
1677,78402.61000000002
54022,78394.70999999999
23123,78393.91000000002
53761,78392.66
61061,78391.73
46845,78391.16
91629,78390.32999999999
30238,78389.62999999999
87344,78389.39000000001
55942,78388.79
17589,78388.51000000001
16974,78386.82999999999
82423,78386.18000000001
52353,78384.56000000001
40096,78381.94
23770,78380.79999999999
97842,78379.60999999999
19328,78379.45
3809,78378.97
62436,78378.83
74373,78378.28
10730,78378.12000000001
54293,78378.01000000001
62635,78377.43
81121,78375.9
55274,78375.51000000001
13254,78375.39
39814,78372.73
48454,78372.15
59551,78367.34
97417,78366.79999999999
17033,78366.74999999999
59930,78365.80999999998
34596,78365.78
24619,78364.14
79167,78363.07
95931,78361.12
2178,78360.91
35851,78360.65
68155,78360.53000000001
86903,78360.1
5296,78359.48
82083,78352.93
28839,78351.59999999999
98076,78350.01
45338,78348.42
67710,78348.10999999999
28721,78346.75
4901,78345.93
59371,78344.68000000002
48883,78344.33000000002
13443,78343.89
70525,78343.59000000001
5212,78342.37000000002
71934,78341.98000000001
32257,78341.75
62015,78341.0
59702,78340.41
6041,78340.28
69062,78339.77999999998
29074,78339.29
19129,78335.22
73322,78334.54
43045,78333.5
19770,78333.18000000001
16839,78332.49
39354,78332.04999999999
31521,78331.95000000001
15369,78331.19
51449,78331.01000000001
24384,78329.91999999998
64551,78329.75
46129,78327.81
43388,78325.32999999999
71731,78324.65000000002
90751,78324.39000000001
49,78322.3
32558,78320.79999999999
16580,78320.6
38860,78320.13
74962,78319.15999999999
92614,78318.77
33843,78318.3
58449,78317.25000000001
45645,78314.61
92287,78313.19
57916,78312.58
70445,78312.14
21116,78310.75
93067,78310.73000000001
21892,78310.73
7790,78309.97
65101,78309.89
68702,78308.86
50223,78306.32
32687,78305.17
60834,78304.61000000002
51030,78301.55
18958,78301.12
51806,78299.65
36300,78299.2
45397,78297.96999999999
17999,78297.87
70086,78297.79
7366,78297.6
62472,78297.37999999998
68847,78296.98999999999
20498,78293.94
2111,78292.22
69878,78291.97999999998
74062,78289.5
